id	enabled	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id
T1163	1	Command Chart > character move name	<r疾光弾|しっこうだん>	Lightning Bullet			e2e:movesets	NA2_SLPS@0x386800	NUN5_TEXTENG@0x8540	slot	32				
T1164	1	Command Chart > character move name	<r迅雷閃|じんらいせん>	Lightning Flash 			e2e:movesets	NA2_SLPS@0x386820	NUN5_TEXTENG@0x8560	slot	32				
T1165	1	Command Chart > character move name	おいろけの<r術|じゅつ>	Sexy Jutsu			e2e:movesets	NA2_SLPS@0x38B6D0	NUN5_TEXTENG@0x8648	slot	32				
T1166	1	Command Chart > character move name	<r忍具|にんぐ>ぽいぽいっ！	Ninja Tools Toss!			e2e:movesets	NA2_SLPS@0x38B6F0	NUN5_TEXTENG@0x8660	slot	32				
T1167	1	Command Chart > character move name	<r木|こ>ノ<r葉丸軍団劇場|はまるぐんだんげきじょう>	Konohamaru Ninja Squad Theater			e2e:movesets	NA2_SLPS@0x38B710	NUN5_TEXTENG@0x8680	slot	64				
T1168	1	Command Chart > character move name	ぐるぐるどか～ん！	Spin, Spin, Bam!			e2e:movesets	NA2_SLPS@0x38B750	NUN5_TEXTENG@0x86A0	slot	24				
T1169	1	Command Chart > character move name	かかったな！	I Got You!			e2e:movesets	NA2_SLPS@0x38B768	NUN5_TEXTENG@0x86B8	slot	24				
T1170	1	Command Chart > character move name	<r見|み>えないだろ！	You Can't See Me!			e2e:movesets	NA2_SLPS@0x38B780	NUN5_TEXTENG@0x86D0	slot	32				
T1171	1	Command Chart > character move name	<r飛|と>んでけぇ！	Fly Away!			e2e:movesets	NA2_SLPS@0x38B7A0	NUN5_TEXTENG@0x86E8	slot	32				
T1172	1	Command Chart > character move name	<r飛|と>び<r越|こ>えろっ！	Jump Over!			e2e:movesets	NA2_SLPS@0x38B7C0	NUN5_TEXTENG@0x86F8	slot	32				
T1173	1	Command Chart > character move name	ごっつんこ！	Thump!			e2e:movesets	NA2_SLPS@0x38B7E0	NUN5_SLES@0x514170	slot	16				
T1174	1	Command Chart > character move name	びった～ん！	Slam!			e2e:movesets	NA2_SLPS@0x38B7F0	NUN5_SLES@0x514178	slot	16				
T1175	1	Command Chart > character move name	こっち<r来|く>るなコレ！	Keep Away From Me!			e2e:movesets	NA2_SLPS@0x38B800	NUN5_TEXTENG@0x8710	slot	32				
T1176	1	Command Chart > character move name	あっち<r行|い>けコレ！	Go Away! 			e2e:movesets	NA2_SLPS@0x38B820	NUN5_TEXTENG@0x8728	slot	32				
T1177	1	Command Chart > character move name	<r烈華掌|れっかしょう>	Fierce Palm			e2e:movesets	NA2_SLPS@0x390730	NUN5_TEXTENG@0x87E0	slot	32				
T1178	1	Command Chart > character move name	<r輪昇打|りんしょうだ>	Rising Circle Strike			e2e:movesets	NA2_SLPS@0x390750	NUN5_TEXTENG@0x87F0	slot	32				
T1179	1	Command Chart > character move name	<r砲突撃|ほうとつげき>	Cannonball Charge			e2e:movesets	NA2_SLPS@0x390770	NUN5_TEXTENG@0x8810	slot	32				
T1180	1	Command Chart > character move name	<r下天崩撃|げてんほうげき>	Earth Destruction Attack			e2e:movesets	NA2_SLPS@0x390790	NUN5_TEXTENG@0x8830	slot	32				
T1181	1	Command Chart > character move name	<r旋回掌|せんかいしょう>	Whirling Palm			e2e:movesets	NA2_SLPS@0x3907B0	NUN5_TEXTENG@0x8850	slot	32				
T1182	1	Command Chart > character move name	<r天突連掌|てんとつれんしょう>	Heaven Thrust Repeating Palm			e2e:movesets	NA2_SLPS@0x3907D0	NUN5_TEXTENG@0x8860	slot	32				
T1183	1	Command Chart > character move name	<r湖面双脚|こめんそうきゃく>	Lake Surface Twin Kick			e2e:movesets	NA2_SLPS@0x3907F0	NUN5_TEXTENG@0x8880	slot	32				
T1184	1	Command Chart > character move name	<r白爆経掌|びゃくばくけいしょう>	White Explosive Chakra Palm			e2e:movesets	NA2_SLPS@0x390810	NUN5_TEXTENG@0x88A0	slot	48				
T1185	1	Command Chart > character move name	<r跳背両脚|ちょうはいりょうきゃく>	Jumping Double Back Kick			e2e:movesets	NA2_SLPS@0x390840	NUN5_TEXTENG@0x88C0	slot	48				
T1186	1	Command Chart > character move name	<r天掴砲掌|てんかくほうしょう>	Seizing Heaven Cannonball Palm			e2e:movesets	NA2_SLPS@0x390870	NUN5_TEXTENG@0x88E0	slot	32				
T1187	1	Command Chart > character move name	<r木遁|もくとん>・<r森羅万象|しんらばんしょう>	Wood Style: Universe			e2e:movesets	NA2_SLPS@0x3956E0	NUN5_TEXTENG@0x89B0	slot	48				
T1188	1	Command Chart > character move name	<r木遁|もくとん>・<r金剛招木|こんごうしょうぼく>	Wood Style: Adamantine Forest Call			e2e:movesets	NA2_SLPS@0x395710	NUN5_TEXTENG@0x89D0	slot	64				
T1189	1	Command Chart > character move name	<r痛天樹|つうてんじゅ>	Heaven Forest of Pain			e2e:movesets	NA2_SLPS@0x395750	NUN5_TEXTENG@0x8A00	slot	32				
T1190	1	Command Chart > character move name	<r木|こ>ノ<r葉風陣|はふうじん>	Hidden Leaf Wind Formation			e2e:movesets	NA2_SLPS@0x395770	NUN5_TEXTENG@0x8A20	slot	32				
T1191	1	Command Chart > character move name	<r無双脚|むそうきゃく>	Ultra Kick			e2e:movesets	NA2_SLPS@0x395790	NUN5_TEXTENG@0x8A40	slot	32				
T1192	1	Command Chart > character move name	<r金剛拳|こんごうけん>	Adamantine Fist			e2e:movesets	NA2_SLPS@0x3957B0	NUN5_TEXTENG@0x8A50	slot	32				
T1193	1	Command Chart > character move name	<r縫連樹|ほうれんじゅ>	Lined Forest			e2e:movesets	NA2_SLPS@0x3957D0	NUN5_TEXTENG@0x8A60	slot	32				
T1194	1	Command Chart > character move name	<r黄金蓮咲|こがねれんそう>	Golden Lotus Blossom			e2e:movesets	NA2_SLPS@0x3957F0	NUN5_TEXTENG@0x8A70	slot	32				
T1195	1	Command Chart > character move name	<r剛槍樹|ごうそうじゅ>	Spear Forest			e2e:movesets	NA2_SLPS@0x395810	NUN5_TEXTENG@0x8A88	slot	32				
T1196	1	Command Chart > character move name	<r真肘打|しんちゅうだ>	Elbow Strike			e2e:movesets	NA2_SLPS@0x395830	NUN5_TEXTENG@0x8A98	slot	32				
T1197	1	Command Chart > character move name	<r天狗返|てんぐがえ>り	Tengu Turn			e2e:movesets	NA2_SLPS@0x395850	NUN5_TEXTENG@0x8AA8	slot	32				
T1198	1	Command Chart > character move name	<r剛力天誅|ごうりきてんちゅう>	Heaven's Punishment			e2e:movesets	NA2_SLPS@0x395870	NUN5_TEXTENG@0x8AC0	slot	32				
T1199	1	Command Chart > character move name	<r金剛投|こんごうな>げ	Adamantine Throw			e2e:movesets	NA2_SLPS@0x395890	NUN5_TEXTENG@0x8AE0	slot	32				
T1200	1	Command Chart > character move name	<r旋風舞|つむじま>い	Whirlwind Dance			e2e:movesets	NA2_SLPS@0x3958B0	NUN5_TEXTENG@0x8B00	slot	32				
T1201	1	Command Chart > character move name	<r黒暗行|こくあんぎょう>の<r術|じゅつ>	Infinite Darkness Jutsu			e2e:movesets	NA2_SLPS@0x39A950	NUN5_TEXTENG@0x8BC0	slot	48				
T1202	1	Command Chart > character move name	<r水遁|すいとん>・<r水陣壁|すいじんへき>	Water Style: Water Wall			e2e:jutsus|e2e:movesets	NA2_SLPS@0x39A980	NUN5_TEXTENG@0x8BE0	slot	48				
T1203	1	Command Chart > character move name	<r昇河穿脚|しょうかせんきゃく>	Rising River Thrust Kick			e2e:movesets	NA2_SLPS@0x39A9B0	NUN5_TEXTENG@0x8C00	slot	32				
T1204	1	Command Chart > character move name	<r水掌刃|すいしょうじん>	Water Palm Blade			e2e:movesets	NA2_SLPS@0x39A9D0	NUN5_TEXTENG@0x8C20	slot	32				
T1205	1	Command Chart > character move name	<r抱水|ほうすい>	Water Retain			e2e:movesets	NA2_SLPS@0x39A9F0	NUN5_TEXTENG@0x8C38	slot	32				
T1206	1	Command Chart > character move name	<r流水斬|りゅうすいざん>	Flowing Water Slash			e2e:movesets	NA2_SLPS@0x39AA10	NUN5_TEXTENG@0x8C50	slot	32				
T1207	1	Command Chart > character move name	<r水柱突|すいちゅうとつ>	Water Pillar Thrust			e2e:movesets	NA2_SLPS@0x39AA30	NUN5_TEXTENG@0x8C70	slot	32				
T1208	1	Command Chart > character move name	<r転落踵|てんらくしょう>	Heel Drop			e2e:movesets	NA2_SLPS@0x39AA50	NUN5_TEXTENG@0x8C88	slot	32				
T1209	1	Command Chart > character move name	<r瞬水|しゅんすい>	Instant Water			e2e:movesets	NA2_SLPS@0x39AA70	NUN5_TEXTENG@0x8C98	slot	32				
T1210	1	Command Chart > character move name	<r渦流脚激|かりゅうかくげき>	Whirlpool Kick			e2e:movesets	NA2_SLPS@0x39AA90	NUN5_TEXTENG@0x8CA8	slot	32				
T1211	1	Command Chart > character move name	<r氾水脚|はんすいきゃく>	Flood Kick 			e2e:movesets	NA2_SLPS@0x39AAB0	NUN5_TEXTENG@0x8CB8	slot	32				
T1212	1	Command Chart > character move name	<r獅水|しすい>	Lion Water			e2e:movesets	NA2_SLPS@0x39AAD0	NUN5_TEXTENG@0x8CC8	slot	16				
T1213	1	Command Chart > character move name	<r滝壺落|たきつぼお>とし	Water Basin Drop 			e2e:movesets	NA2_SLPS@0x39AAE0	NUN5_TEXTENG@0x8CE0	slot	32				
T1214	1	Command Chart > character move name	<r飛沫連脚|ひまつれんきゃく>	Spray Kick Barrage			e2e:movesets	NA2_SLPS@0x39AB00	NUN5_TEXTENG@0x8D00	slot	32				
T1215	1	Command Chart > character move name	<r猛蛇蹂躙|もうじゃじゅうりん>	Snake Stomp			e2e:movesets	NA2_SLPS@0x39FF60	NUN5_TEXTENG@0x8DD8	slot	32				
T1216	1	Command Chart > character move name	<r撃滅乱蛇|げきめつらんだ>	Marauding Snakes			e2e:jutsus|e2e:movesets	NA2_SLPS@0x39FF80	NUN5_TEXTENG@0x8DF0	slot	32				
T1217	1	Command Chart > character move name	<r輪蛇転脚|りんじゃてんきゃく>	Ring Snake Kick			e2e:movesets	NA2_SLPS@0x39FFA0	NUN5_TEXTENG@0x8E10	slot	32				
T1218	1	Command Chart > character move name	<r潜影蛇手|せんえいじゃしゅ>　<r蛇突|じゃとつ>	Striking Shadow Snake: Snake Thrust			e2e:movesets	NA2_SLPS@0x39FFC0	NUN5_TEXTENG@0x8E20	slot	48				
T1219	1	Command Chart > character move name	<r潜影蛇手|せんえいじゃしゅ>　<r蛇降|じゃこう>	Striking Shadow Snake: Snake Fall			e2e:movesets	NA2_SLPS@0x39FFF0	NUN5_TEXTENG@0x8E50	slot	48				
T1220	1	Command Chart > character move name	<r刃蛇潜影|はじゃせんえい>	Blade Snake Shadow			e2e:movesets	NA2_SLPS@0x3A0020	NUN5_TEXTENG@0x8E80	slot	32				
T1221	1	Command Chart > character move name	<r追蛇脚昇|ついじゃきゃくしょう>	Pursuing Snake Rising Kick			e2e:movesets	NA2_SLPS@0x3A0040	NUN5_TEXTENG@0x8EA0	slot	48				
T1222	1	Command Chart > character move name	<r潜影蛇手|せんえいじゃしゅ>　<r蛇鞭|じゃべん>	Striking Shadow Snake: Snake Whip			e2e:movesets	NA2_SLPS@0x3A0070	NUN5_TEXTENG@0x8EC0	slot	48				
T1223	1	Command Chart > character move name	<r這蛇穿脚|はじゃせんきゃく>	Slithering Snake Thrust Kick			e2e:movesets	NA2_SLPS@0x3A00A0	NUN5_TEXTENG@0x8EF0	slot	32				
T1224	1	Command Chart > character move name	<r潜影蛇手|せんえいじゃしゅ>　<r蛇縛|じゃばく>	Striking Shadow Snake: Snake Capture			e2e:movesets	NA2_SLPS@0x3A00C0	NUN5_TEXTENG@0x8F10	slot	48				
T1225	1	Command Chart > character move name	<r潜影蛇手|せんえいじゃしゅ>　<r蛇仰|じゃぎょう>	Striking Shadow Snake: Snake Cult			e2e:movesets	NA2_SLPS@0x3A00F0	NUN5_TEXTENG@0x8F40	slot	64				
T1226	1	Command Chart > character move name	<r潜影蛇手|せんせいじゃしゅ>　<r蛇追|じゃつい>	Striking Shadow Snake: Snake Pursuit			e2e:movesets	NA2_SLPS@0x3A0130	NUN5_TEXTENG@0x8F70	slot	48				
T1227	1	Command Chart > character move name	<r蛇縛転脚|じゃばくてんきゃく>	Snake Capture Rolling Kick			e2e:movesets	NA2_SLPS@0x3A0160	NUN5_TEXTENG@0x8FA0	slot	32				
T1228	1	Command Chart > character move name	<r旋蛇蹴脚|せんじゃしゅうきゃく>	Spiral Snake Kick			e2e:movesets	NA2_SLPS@0x3A0180	NUN5_TEXTENG@0x8FC0	slot	48				
T1229	1	Command Chart > character move name	<r九尾|きゅうび>の<r力|ちから>	Nine-Tailed Fox Power			e2e:movesets	NA2_SLPS@0x3A5820	NUN5_TEXTENG@0x90A0	slot	32				
T1230	1	Command Chart > character move name	<r朱|あか>い<r螺旋丸|らせんがん>	Vermilion Rasengan			e2e:movesets	NA2_SLPS@0x3A5840	NUN5_TEXTENG@0x90C0	slot	48				
T1231	1	Command Chart > character move name	<r紅蓮旋風|ぐれんせんぷう>	Blazing Whirlwind			e2e:movesets	NA2_SLPS@0x3A5870	NUN5_TEXTENG@0x90E0	slot	32				
T1232	1	Command Chart > character move name	<r紅蓮爪駆|ぐれんそうか>	Blazing Claw Dash			e2e:movesets	NA2_SLPS@0x3A5890	NUN5_TEXTENG@0x9100	slot	32				
T1233	1	Command Chart > character move name	<r紅蓮爪舞|ぐれんそうぶ>	Blazing Claw Dance			e2e:movesets	NA2_SLPS@0x3A58B0	NUN5_TEXTENG@0x9120	slot	32				
T1234	1	Command Chart > character move name	<r紅蓮風塵|ぐれんふうじん>	Blazing Dust			e2e:movesets	NA2_SLPS@0x3A58D0	NUN5_TEXTENG@0x9138	slot	32				
T1235	1	Command Chart > character move name	<r紅蓮空舞|ぐれんくうぶ>	Blazing Air Dance			e2e:movesets	NA2_SLPS@0x3A58F0	NUN5_TEXTENG@0x9150	slot	32				
T1236	1	Command Chart > character move name	<r紅蓮震弾|ぐれんしんだん>	Blazing Vibrating Bullet			e2e:movesets	NA2_SLPS@0x3A5910	NUN5_TEXTENG@0x9170	slot	32				
T1237	1	Command Chart > character move name	<r紅蓮倒落|ぐれんとうらく>	Blazing Drop			e2e:movesets	NA2_SLPS@0x3A5930	NUN5_TEXTENG@0x9190	slot	32				
T1238	1	Command Chart > character move name	<r紅蓮飛流撃|ぐれんひりゅうげき>	Blazing Flying Strike			e2e:movesets	NA2_SLPS@0x3A5950	NUN5_TEXTENG@0x91A0	slot	48				
T1239	1	Command Chart > character move name	<r紅蓮震撃|ぐれんしんげき>	Blazing Tremor Attack			e2e:movesets	NA2_SLPS@0x3A5980	NUN5_TEXTENG@0x91C0	slot	32				
T1240	1	Command Chart > character move name	<r紅蓮爪撃|ぐれんそうげき>	Blazing Claw Strike			e2e:movesets	NA2_SLPS@0x3A59A0	NUN5_TEXTENG@0x91E0	slot	32				
T1241	1	Command Chart > character move name	<r紅蓮旋風迅|ぐれんせんぷうじん>	Rapid Blazing Whirlwind			e2e:movesets	NA2_SLPS@0x3A59C0	NUN5_TEXTENG@0x9200	slot	48				
T1242	1	Command Chart > character move name	<r紅蓮旋華|ぐれんせんか>	Blazing Whirling Flower			e2e:movesets	NA2_SLPS@0x3A59F0	NUN5_TEXTENG@0x9220	slot	32				
T1243	1	Command Chart > character move name	<r無双豪風陣|むそうごうふうじん>	Ultra Gale Formation			e2e:movesets	NA2_SLPS@0x3AB2F0	NUN5_TEXTENG@0x9300	slot	48				
T1244	1	Command Chart > character move name	<r黒|くろ>い<r千鳥|ちどり>	Black Chidori			e2e:movesets	NA2_SLPS@0x3AB320	NUN5_TEXTENG@0x9318	slot	32				
T1245	1	Command Chart > character move name	<r飛炎疾風|ひえんしっぷう>	Flying Flame Gale			e2e:movesets	NA2_SLPS@0x3AB340	NUN5_TEXTENG@0x9330	slot	32				
T1246	1	Command Chart > character move name	<r旋風轟迅|せんぷうごうじん>	Super Speed Whirlwind 			e2e:movesets	NA2_SLPS@0x3AB360	NUN5_TEXTENG@0x9350	slot	32				
T1247	1	Command Chart > character move name	<r火遁|かとん>・<r飛炎弾|ひえんだん>	Fire Style: Flying Flame Bullet 			e2e:movesets	NA2_SLPS@0x3AB380	NUN5_TEXTENG@0x9370	slot	48				
T1248	1	Command Chart > character move name	<r後葬炎舞|こうそうえんぶ>	Burial Flame Dance 			e2e:movesets	NA2_SLPS@0x3AB3B0	NUN5_TEXTENG@0x93A0	slot	32				
T1249	1	Command Chart > character move name	<r疾風炎戯|しっぷうえんぎ>	Gale Flame Prank			e2e:movesets	NA2_SLPS@0x3AB3D0	NUN5_TEXTENG@0x93C0	slot	32				
T1250	1	Command Chart > character move name	<r旋風炎迅|せんぷうえんじん>	Rapid Flame Whirlwind			e2e:movesets	NA2_SLPS@0x3AB3F0	NUN5_TEXTENG@0x93E0	slot	32				
T1251	1	Command Chart > character move name	<r轟風炎飛落|ごうふうえんびらく>	Roaring Wind Flame Drop			e2e:movesets	NA2_SLPS@0x3AB410	NUN5_TEXTENG@0x9400	slot	48				
T1252	1	Command Chart > character move name	<r飛隼奈落|ひしゅんならく>	Flying Falcon Abyss			e2e:movesets	NA2_SLPS@0x3AB440	NUN5_TEXTENG@0x9420	slot	32				
T1253	1	Command Chart > character move name	<r疾風翔炎迅|しっぷうしょうえんじん>	Flying Gale Flame			e2e:movesets	NA2_SLPS@0x3AB460	NUN5_TEXTENG@0x9440	slot	48				
T1254	1	Command Chart > character move name	<r双飛天脚|そうひてんきゃく>	Twin Flying Kick			e2e:movesets	NA2_SLPS@0x3AB490	NUN5_TEXTENG@0x9460	slot	32				
T1255	1	Command Chart > character move name	<r疾走流葬迅|しっそうりゅうそうじん>	Rapid Burial Dash 			e2e:movesets	NA2_SLPS@0x3AB4B0	NUN5_TEXTENG@0x9480	slot	48				
T1256	1	Command Chart > character move name	<r飛炎流舞|ひえんりゅうぶ>	Flying Flame Dance			e2e:movesets	NA2_SLPS@0x3AB4E0	NUN5_TEXTENG@0x94A0	slot	32				
T1257	1	Command Chart > character move name	すい<r蓮華|れんげ>	Loopy Lotus			e2e:movesets	NA2_SLPS@0x3B0FB0	NUN5_TEXTENG@0x9580	slot	32				
T1258	1	Command Chart > character move name	すい<r八旋風|はっせんぷう>	Loopy Eight Whirlwind			e2e:movesets	NA2_SLPS@0x3B0FD0	NUN5_TEXTENG@0x9590	slot	32				
T1259	1	Command Chart > character move name	<r旋転仰飲蹴|せんてんぎょういんしゅう>	Whirling Kick			e2e:movesets	NA2_SLPS@0x3B0FF0	NUN5_TEXTENG@0x95A8	slot	48				
T1260	1	Command Chart > character move name	<r三連双撃|さんれんそうげき>　<r鬼殺|おにごろ>し	Triple Twin-Attack: Demon Killer			e2e:movesets	NA2_SLPS@0x3B1020	NUN5_TEXTENG@0x95C0	slot	64				
T1261	1	Command Chart > character move name	<r旋転地盃|せんてんちはい>	Whirling Earth Goblet			e2e:movesets	NA2_SLPS@0x3B1060	NUN5_TEXTENG@0x95F0	slot	32				
T1262	1	Command Chart > character move name	<r逆樽回|さかだるまわ>し	Reverse Barrel Spin			e2e:movesets	NA2_SLPS@0x3B1080	NUN5_TEXTENG@0x9610	slot	32				
T1263	1	Command Chart > character move name	<r月牙跳撃|げつがちょうげき>	Moon Fang Strike			e2e:movesets	NA2_SLPS@0x3B10A0	NUN5_TEXTENG@0x9630	slot	32				
T1264	1	Command Chart > character move name	<r二本蹴|にほんしゅう>	Double Kick			e2e:movesets	NA2_SLPS@0x3B10C0	NUN5_TEXTENG@0x9648	slot	32				
T1265	1	Command Chart > character move name	<r常流蹴|じょうりゅうしゅう>	Ever-Flow Kick			e2e:movesets	NA2_SLPS@0x3B10E0	NUN5_TEXTENG@0x9658	slot	32				
T1266	1	Command Chart > character move name	<r騰空飛天砲|とうくうひてんほう>	Boiling Air Flying Cannonball			e2e:movesets	NA2_SLPS@0x3B1100	NUN5_TEXTENG@0x9670	slot	48				
T1267	1	Command Chart > character move name	<r舞投蹴|ぶとうしゅう>	Dancing Throw Kick			e2e:movesets	NA2_SLPS@0x3B1130	NUN5_TEXTENG@0x9690	slot	32				
T1268	1	Command Chart > character move name	<r翔宙脚|しょうちゅうきゃく>	Flying Kick			e2e:movesets	NA2_SLPS@0x3B1150	NUN5_TEXTENG@0x96A8	slot	32				
T1269	1	Command Chart > character move name	<r杯落|さかずきお>とし	Goblet Drop			e2e:movesets	NA2_SLPS@0x3B1170	NUN5_TEXTENG@0x96B8	slot	32				
T1270	1	Command Chart > character move name	<r陽鳴蹴|ようめいしゅう>	Chirping Kick			e2e:movesets	NA2_SLPS@0x3B1190	NUN5_TEXTENG@0x96C8	slot	32				
T1271	1	Command Chart > character move name	<r突|つ>き<r出|だ>し	Shove			e2e:movesets	NA2_SLPS@0x3B11B0	NUN5_SLES@0x514180	slot	32				
T1272	1	Command Chart > character move name	<r熱砂瀑葬|ねっさばくそう>	Hot Sand Burial 			e2e:movesets	NA2_SLPS@0x3B62D0	NUN5_TEXTENG@0x97B0	slot	32				
T1273	1	Command Chart > character move name	<r砂手裏剣|すなしゅりけん>	Sand Shuriken			e2e:movesets	NA2_SLPS@0x3B62F0	NUN5_TEXTENG@0x4E98	slot	32				
T1274	1	Command Chart > character move name	<r砂天|さてん>	Sand Sky			e2e:movesets	NA2_SLPS@0x3B6310	NUN5_TEXTENG@0x97C8	slot	16				
T1275	1	Command Chart > character move name	<r砂腕撃|さわんげき>	Sand Arm Blow			e2e:movesets	NA2_SLPS@0x3B6320	NUN5_TEXTENG@0x97D8	slot	32				
T1276	1	Command Chart > character move name	<r砂重|さじゅう>の<r尾|お>	Sand Tail			e2e:movesets	NA2_SLPS@0x3B6340	NUN5_TEXTENG@0x97E8	slot	32				
T1277	1	Command Chart > character move name	<r烈砂|れっさ>	Fierce Sand			e2e:movesets	NA2_SLPS@0x3B6360	NUN5_TEXTENG@0x97F8	slot	16				
T1278	1	Command Chart > character move name	<r砂狸躯砲|さりくほう>	Sand Cannonball			e2e:movesets	NA2_SLPS@0x3B6370	NUN5_TEXTENG@0x9810	slot	32				
T1279	1	Command Chart > character move name	<r暴砂墳塵|ぼうさふんじん>	Sand Erupting Dust			e2e:movesets	NA2_SLPS@0x3B6390	NUN5_TEXTENG@0x9820	slot	32				
T1280	1	Command Chart > character move name	<r轢砂噛弾|れきさごうだん>	Sand Bullet			e2e:movesets	NA2_SLPS@0x3B63B0	NUN5_TEXTENG@0x9838	slot	32				
T1281	1	Command Chart > character move name	<r流砂削激|りゅうささくげき>	Sand Blast			e2e:movesets	NA2_SLPS@0x3B63D0	NUN5_TEXTENG@0x9848	slot	32				
T1282	1	Command Chart > character move name	<r放天|ほうてん>	Heaven Release 			e2e:movesets	NA2_SLPS@0x3B63F0	NUN5_TEXTENG@0x9860	slot	24				
T1283	1	Command Chart > character move name	<r怒砂|どしゃ>	Raging Sand			e2e:movesets	NA2_SLPS@0x3B6408	NUN5_TEXTENG@0x9870	slot	24				
T1284	1	Command Chart > character move name	<r墳砂瀑弾|ふんさばくだん>	Erupting Sand Bullet			e2e:movesets	NA2_SLPS@0x3B6420	NUN5_TEXTENG@0x9880	slot	32				
