id	enabled	section	mode	source_ref	donor_ref	capacity	source	donor	prefix	replacement	transform	arguments	reference_refs	parent_mapping_id
M1254	1	character_command_chart	slot	NA2_SLPS@0x3A0020	NUN5_TEXTENG@0x8E80	32	<r刃蛇潜影|はじゃせんえい>	Blade Snake Shadow						
M1255	1	character_command_chart	slot	NA2_SLPS@0x3A0040	NUN5_TEXTENG@0x8EA0	48	<r追蛇脚昇|ついじゃきゃくしょう>	Pursuing Snake Rising Kick						
M1256	1	character_command_chart	slot	NA2_SLPS@0x3A0070	NUN5_TEXTENG@0x8EC0	48	<r潜影蛇手|せんえいじゃしゅ>　<r蛇鞭|じゃべん>	Striking Shadow Snake: Snake Whip						
M1257	1	character_command_chart	slot	NA2_SLPS@0x3A00A0	NUN5_TEXTENG@0x8EF0	32	<r這蛇穿脚|はじゃせんきゃく>	Slithering Snake Thrust Kick						
M1258	1	character_command_chart	slot	NA2_SLPS@0x3A00C0	NUN5_TEXTENG@0x8F10	48	<r潜影蛇手|せんえいじゃしゅ>　<r蛇縛|じゃばく>	Striking Shadow Snake: Snake Capture						
M1259	1	character_command_chart	slot	NA2_SLPS@0x3A00F0	NUN5_TEXTENG@0x8F40	64	<r潜影蛇手|せんえいじゃしゅ>　<r蛇仰|じゃぎょう>	Striking Shadow Snake: Snake Cult						
M1260	1	character_command_chart	slot	NA2_SLPS@0x3A0130	NUN5_TEXTENG@0x8F70	48	<r潜影蛇手|せんせいじゃしゅ>　<r蛇追|じゃつい>	Striking Shadow Snake: Snake Pursuit						
M1261	1	character_command_chart	slot	NA2_SLPS@0x3A0160	NUN5_TEXTENG@0x8FA0	32	<r蛇縛転脚|じゃばくてんきゃく>	Snake Capture Rolling Kick						
M1262	1	character_command_chart	slot	NA2_SLPS@0x3A0180	NUN5_TEXTENG@0x8FC0	48	<r旋蛇蹴脚|せんじゃしゅうきゃく>	Spiral Snake Kick						
M1263	1	character_command_chart	slot	NA2_SLPS@0x3A5820	NUN5_TEXTENG@0x90A0	32	<r九尾|きゅうび>の<r力|ちから>	Nine-Tailed Fox Power						
M1264	1	character_command_chart	slot	NA2_SLPS@0x3A5840	NUN5_TEXTENG@0x90C0	48	<r朱|あか>い<r螺旋丸|らせんがん>	Vermilion Rasengan						
M1265	1	character_command_chart	slot	NA2_SLPS@0x3A5870	NUN5_TEXTENG@0x90E0	32	<r紅蓮旋風|ぐれんせんぷう>	Blazing Whirlwind						
M1266	1	character_command_chart	slot	NA2_SLPS@0x3A5890	NUN5_TEXTENG@0x9100	32	<r紅蓮爪駆|ぐれんそうか>	Blazing Claw Dash						
M1267	1	character_command_chart	slot	NA2_SLPS@0x3A58B0	NUN5_TEXTENG@0x9120	32	<r紅蓮爪舞|ぐれんそうぶ>	Blazing Claw Dance						
M1268	1	character_command_chart	slot	NA2_SLPS@0x3A58D0	NUN5_TEXTENG@0x9138	32	<r紅蓮風塵|ぐれんふうじん>	Blazing Dust						
M1269	1	character_command_chart	slot	NA2_SLPS@0x3A58F0	NUN5_TEXTENG@0x9150	32	<r紅蓮空舞|ぐれんくうぶ>	Blazing Air Dance						
M1270	1	character_command_chart	slot	NA2_SLPS@0x3A5910	NUN5_TEXTENG@0x9170	32	<r紅蓮震弾|ぐれんしんだん>	Blazing Vibrating Bullet						
M1271	1	character_command_chart	slot	NA2_SLPS@0x3A5930	NUN5_TEXTENG@0x9190	32	<r紅蓮倒落|ぐれんとうらく>	Blazing Drop						
M1272	1	character_command_chart	slot	NA2_SLPS@0x3A5950	NUN5_TEXTENG@0x91A0	48	<r紅蓮飛流撃|ぐれんひりゅうげき>	Blazing Flying Strike						
M1273	1	character_command_chart	slot	NA2_SLPS@0x3A5980	NUN5_TEXTENG@0x91C0	32	<r紅蓮震撃|ぐれんしんげき>	Blazing Tremor Attack						
M1274	1	character_command_chart	slot	NA2_SLPS@0x3A59A0	NUN5_TEXTENG@0x91E0	32	<r紅蓮爪撃|ぐれんそうげき>	Blazing Claw Strike						
M1275	1	character_command_chart	slot	NA2_SLPS@0x3A59C0	NUN5_TEXTENG@0x9200	48	<r紅蓮旋風迅|ぐれんせんぷうじん>	Rapid Blazing Whirlwind						
M1276	1	character_command_chart	slot	NA2_SLPS@0x3A59F0	NUN5_TEXTENG@0x9220	32	<r紅蓮旋華|ぐれんせんか>	Blazing Whirling Flower						
M1277	1	character_command_chart	slot	NA2_SLPS@0x3AB2F0	NUN5_TEXTENG@0x9300	48	<r無双豪風陣|むそうごうふうじん>	Ultra Gale Formation						
M1278	1	character_command_chart	slot	NA2_SLPS@0x3AB320	NUN5_TEXTENG@0x9318	32	<r黒|くろ>い<r千鳥|ちどり>	Black Chidori						
M1279	1	character_command_chart	slot	NA2_SLPS@0x3AB340	NUN5_TEXTENG@0x9330	32	<r飛炎疾風|ひえんしっぷう>	Flying Flame Gale						
M1280	1	character_command_chart	slot	NA2_SLPS@0x3AB360	NUN5_TEXTENG@0x9350	32	<r旋風轟迅|せんぷうごうじん>	Super Speed Whirlwind 						
M1281	1	character_command_chart	slot	NA2_SLPS@0x3AB380	NUN5_TEXTENG@0x9370	48	<r火遁|かとん>・<r飛炎弾|ひえんだん>	Fire Style: Flying Flame Bullet 						
M1282	1	character_command_chart	slot	NA2_SLPS@0x3AB3B0	NUN5_TEXTENG@0x93A0	32	<r後葬炎舞|こうそうえんぶ>	Burial Flame Dance 						
M1283	1	character_command_chart	slot	NA2_SLPS@0x3AB3D0	NUN5_TEXTENG@0x93C0	32	<r疾風炎戯|しっぷうえんぎ>	Gale Flame Prank						
M1284	1	character_command_chart	slot	NA2_SLPS@0x3AB3F0	NUN5_TEXTENG@0x93E0	32	<r旋風炎迅|せんぷうえんじん>	Rapid Flame Whirlwind						
M1285	1	character_command_chart	slot	NA2_SLPS@0x3AB410	NUN5_TEXTENG@0x9400	48	<r轟風炎飛落|ごうふうえんびらく>	Roaring Wind Flame Drop						
M1286	1	character_command_chart	slot	NA2_SLPS@0x3AB440	NUN5_TEXTENG@0x9420	32	<r飛隼奈落|ひしゅんならく>	Flying Falcon Abyss						
M1287	1	character_command_chart	slot	NA2_SLPS@0x3AB460	NUN5_TEXTENG@0x9440	48	<r疾風翔炎迅|しっぷうしょうえんじん>	Flying Gale Flame						
M1288	1	character_command_chart	slot	NA2_SLPS@0x3AB490	NUN5_TEXTENG@0x9460	32	<r双飛天脚|そうひてんきゃく>	Twin Flying Kick						
M1289	1	character_command_chart	slot	NA2_SLPS@0x3AB4B0	NUN5_TEXTENG@0x9480	48	<r疾走流葬迅|しっそうりゅうそうじん>	Rapid Burial Dash 						
M1290	1	character_command_chart	slot	NA2_SLPS@0x3AB4E0	NUN5_TEXTENG@0x94A0	32	<r飛炎流舞|ひえんりゅうぶ>	Flying Flame Dance						
M1291	1	character_command_chart	slot	NA2_SLPS@0x3B0FB0	NUN5_TEXTENG@0x9580	32	すい<r蓮華|れんげ>	Loopy Lotus						
M1292	1	character_command_chart	slot	NA2_SLPS@0x3B0FD0	NUN5_TEXTENG@0x9590	32	すい<r八旋風|はっせんぷう>	Loopy Eight Whirlwind						
M1293	1	character_command_chart	slot	NA2_SLPS@0x3B0FF0	NUN5_TEXTENG@0x95A8	48	<r旋転仰飲蹴|せんてんぎょういんしゅう>	Whirling Kick						
M1294	1	character_command_chart	slot	NA2_SLPS@0x3B1020	NUN5_TEXTENG@0x95C0	64	<r三連双撃|さんれんそうげき>　<r鬼殺|おにごろ>し	Triple Twin-Attack: Demon Killer						
M1295	1	character_command_chart	slot	NA2_SLPS@0x3B1060	NUN5_TEXTENG@0x95F0	32	<r旋転地盃|せんてんちはい>	Whirling Earth Goblet						
M1296	1	character_command_chart	slot	NA2_SLPS@0x3B1080	NUN5_TEXTENG@0x9610	32	<r逆樽回|さかだるまわ>し	Reverse Barrel Spin						
M1297	1	character_command_chart	slot	NA2_SLPS@0x3B10A0	NUN5_TEXTENG@0x9630	32	<r月牙跳撃|げつがちょうげき>	Moon Fang Strike						
M1298	1	character_command_chart	slot	NA2_SLPS@0x3B10C0	NUN5_TEXTENG@0x9648	32	<r二本蹴|にほんしゅう>	Double Kick						
M1299	1	character_command_chart	slot	NA2_SLPS@0x3B10E0	NUN5_TEXTENG@0x9658	32	<r常流蹴|じょうりゅうしゅう>	Ever-Flow Kick						
M1300	1	character_command_chart	slot	NA2_SLPS@0x3B1100	NUN5_TEXTENG@0x9670	48	<r騰空飛天砲|とうくうひてんほう>	Boiling Air Flying Cannonball						
M1301	1	character_command_chart	slot	NA2_SLPS@0x3B1130	NUN5_TEXTENG@0x9690	32	<r舞投蹴|ぶとうしゅう>	Dancing Throw Kick						
M1302	1	character_command_chart	slot	NA2_SLPS@0x3B1150	NUN5_TEXTENG@0x96A8	32	<r翔宙脚|しょうちゅうきゃく>	Flying Kick						
M1303	1	character_command_chart	slot	NA2_SLPS@0x3B1170	NUN5_TEXTENG@0x96B8	32	<r杯落|さかずきお>とし	Goblet Drop						
M1304	1	character_command_chart	slot	NA2_SLPS@0x3B1190	NUN5_TEXTENG@0x96C8	32	<r陽鳴蹴|ようめいしゅう>	Chirping Kick						
M1305	1	character_command_chart	slot	NA2_SLPS@0x3B11B0	NUN5_SLES@0x514180	32	<r突|つ>き<r出|だ>し	Shove						
M1306	1	character_command_chart	slot	NA2_SLPS@0x3B62D0	NUN5_TEXTENG@0x97B0	32	<r熱砂瀑葬|ねっさばくそう>	Hot Sand Burial 						
M1307	1	character_command_chart	slot	NA2_SLPS@0x3B62F0	NUN5_TEXTENG@0x4E98	32	<r砂手裏剣|すなしゅりけん>	Sand Shuriken						
M1308	1	character_command_chart	slot	NA2_SLPS@0x3B6310	NUN5_TEXTENG@0x97C8	16	<r砂天|さてん>	Sand Sky						
M1309	1	character_command_chart	slot	NA2_SLPS@0x3B6320	NUN5_TEXTENG@0x97D8	32	<r砂腕撃|さわんげき>	Sand Arm Blow						
M1310	1	character_command_chart	slot	NA2_SLPS@0x3B6340	NUN5_TEXTENG@0x97E8	32	<r砂重|さじゅう>の<r尾|お>	Sand Tail						
M1311	1	character_command_chart	slot	NA2_SLPS@0x3B6360	NUN5_TEXTENG@0x97F8	16	<r烈砂|れっさ>	Fierce Sand						
M1312	1	character_command_chart	slot	NA2_SLPS@0x3B6370	NUN5_TEXTENG@0x9810	32	<r砂狸躯砲|さりくほう>	Sand Cannonball						
M1313	1	character_command_chart	slot	NA2_SLPS@0x3B6390	NUN5_TEXTENG@0x9820	32	<r暴砂墳塵|ぼうさふんじん>	Sand Erupting Dust						
M1314	1	character_command_chart	slot	NA2_SLPS@0x3B63B0	NUN5_TEXTENG@0x9838	32	<r轢砂噛弾|れきさごうだん>	Sand Bullet						
M1315	1	character_command_chart	slot	NA2_SLPS@0x3B63D0	NUN5_TEXTENG@0x9848	32	<r流砂削激|りゅうささくげき>	Sand Blast						
M1316	1	character_command_chart	slot	NA2_SLPS@0x3B63F0	NUN5_TEXTENG@0x9860	24	<r放天|ほうてん>	Heaven Release 						
M1317	1	character_command_chart	slot	NA2_SLPS@0x3B6408	NUN5_TEXTENG@0x9870	24	<r怒砂|どしゃ>	Raging Sand						
M1318	1	character_command_chart	slot	NA2_SLPS@0x3B6420	NUN5_TEXTENG@0x9880	32	<r墳砂瀑弾|ふんさばくだん>	Erupting Sand Bullet						
M1319	1	character_command_chart	slot	NA2_SLPS@0x3B6440	NUN5_TEXTENG@0x9898	32	<r瀑流禍礫|ばくりゅうかれき>	Pellet Stream 						
M1320	1	character_command_chart	slot	NA2_SLPS@0x3BB580	NUN5_TEXTENG@0x9960	32	<r蝶抜怒投|ちょうばつどとう>	Butterfly Rage Throw						
M1321	1	character_command_chart	slot	NA2_SLPS@0x3BB5A0	NUN5_TEXTENG@0x9980	32	<r蝶弾爆裂|ちょうだんばくれつ>	Butterfly Bomb Sever						
M1322	1	character_command_chart	slot	NA2_SLPS@0x3BB5C0	NUN5_TEXTENG@0x9998	32	<r蒼天舞|そうてんぶ>	Blue Sky Dance						
M1323	1	character_command_chart	slot	NA2_SLPS@0x3BB5E0	NUN5_TEXTENG@0x99B0	32	<r空填砲|くうてんほう>	Empty Cannonball 						
M1324	1	character_command_chart	slot	NA2_SLPS@0x3BB600	NUN5_TEXTENG@0x99C8	32	<r捻転斧|ねんてんふ>	Twisting Axe 						
M1325	1	character_command_chart	slot	NA2_SLPS@0x3BB620	NUN5_TEXTENG@0x99D8	32	<r瞬身叩|しゅんしんこう>	Instant Smash						
M1326	1	character_command_chart	slot	NA2_SLPS@0x3BB640	NUN5_TEXTENG@0x99E8	32	<r空天翔|くうてんしょう>	Flying Heaven						
M1327	1	character_command_chart	slot	NA2_SLPS@0x3BB660	NUN5_TEXTENG@0x9A00	32	<r降竜槍|こうりゅうそう>	Falling Dragon Spear 						
M1328	1	character_command_chart	slot	NA2_SLPS@0x3BB680	NUN5_TEXTENG@0x9A20	32	<r彗星突|すいせいとつ>	Shooting Star Thrust						
M1329	1	character_command_chart	slot	NA2_SLPS@0x3BB6A0	NUN5_TEXTENG@0x9A40	32	<r空圧閃|くうあつせん>	Air Pressure Slash						
M1330	1	character_command_chart	slot	NA2_SLPS@0x3BB6C0	NUN5_TEXTENG@0x9A60	32	<r裂空昇|れっくうしょう>	Rising Air Slice						
M1331	1	character_command_chart	slot	NA2_SLPS@0x3BB6E0	NUN5_TEXTENG@0x9A80	32	<r閃天斧|せんてんふ>	Slashing Heaven Axe						
M1332	1	character_command_chart	slot	NA2_SLPS@0x3BB700	NUN5_TEXTENG@0x9AA0	32	<r飛転脚|ひてんきゃく>	Flying Spin Kick						
M1333	1	character_command_chart	slot	NA2_SLPS@0x3BB720	NUN5_TEXTENG@0x9AB8	32	<r天駆羽|てんくう>	Pegasus Wing						
M1334	1	character_command_chart	slot	NA2_SLPS@0x3C0610	NUN5_TEXTENG@0x9B88	32	チャクラ<r吸引|きゅういん>	Chakra Inhale						
M1335	1	character_command_chart	slot	NA2_SLPS@0x3C0630	NUN5_TEXTENG@0x9BA0	48	<r土遁|どとん>・<r噴岩砲岱|ふんがんほうたい>	Earth Style: Gushing Rock Mountain Cannonball						
M1337	1	character_command_chart	slot	NA2_SLPS@0x3C0670	NUN5_TEXTENG@0x9BD0	32	<r昇撃掌|しょうげきしょう>	Slamming Palm						
M1338	1	character_command_chart	slot	NA2_SLPS@0x3C0690	NUN5_TEXTENG@0x9BE0	32	<r豪肘撃|ごうちゅうげき>	Elbow Strike 						
M1339	1	character_command_chart	slot	NA2_SLPS@0x3C06B0	NUN5_TEXTENG@0x9BF0	32	<r地断堕|じだんだ>	Severing Earth						
M1340	1	character_command_chart	slot	NA2_SLPS@0x3C06D0	NUN5_TEXTENG@0x9C00	32	<r土天砲|どってんぽう>	Earth and Heaven Cannonball						
M1341	1	character_command_chart	slot	NA2_SLPS@0x3C06F0	NUN5_TEXTENG@0x9C20	32	<r昇膝|しょうしつ>	Knee Slam						
M1342	1	character_command_chart	slot	NA2_SLPS@0x3C0710	NUN5_TEXTENG@0x9C30	32	<r踏圧|とうあつ>	Stomp Pressure						
M1343	1	character_command_chart	slot	NA2_SLPS@0x3C0730	NUN5_TEXTENG@0x9C40	32	<r岩撃|がんげき>	Boulder Blow						
M1344	1	character_command_chart	slot	NA2_SLPS@0x3C0750	NUN5_TEXTENG@0x9C50	32	<r天撃|てんげき>	Heaven Attack						
M1345	1	character_command_chart	slot	NA2_SLPS@0x3C4F70	NUN5_TEXTENG@0x9D10	32	<r天蜘蛛縛|あまグモしば>り	Heaven Spider Web Net						
M1346	1	character_command_chart	slot	NA2_SLPS@0x3C4F90	NUN5_TEXTENG@0x9D30	32	<r滅殺強弓|めっさつごうきゅう>	Destruction Power Bow						
M1347	1	character_command_chart	slot	NA2_SLPS@0x3C4FB0	NUN5_TEXTENG@0x9D50	48	<r蜘蛛戦弓|クモせんきゅう>　<r放射|ほうしゃ>	Spider Bow: Shot						
M1348	1	character_command_chart	slot	NA2_SLPS@0x3C4FE0	NUN5_TEXTENG@0x9D70	48	<r蜘蛛戦弓|クモせんきゅう>　<r降射|こうしゃ>	Spider Bow: Dropping Shot						
M1349	1	character_command_chart	slot	NA2_SLPS@0x3C5010	NUN5_TEXTENG@0x9D90	48	<r蜘蛛戦弓|クモせんきゅう>　<r鶺鴒|せきれい>	Spider Bow: Wagtail						
M1350	1	character_command_chart	slot	NA2_SLPS@0x3C5040	NUN5_TEXTENG@0x9DB0	64	<r蜘蛛戦弓|クモせんきゅう>　<r雲龍射猟|うんりゅうしゃりょう>	Spider Bow: Cloud Dragon Bow Hunt 						
M1351	1	character_command_chart	slot	NA2_SLPS@0x3C5080	NUN5_TEXTENG@0x9DE0	64	<r蜘蛛戦弓|クモせんきゅう>　<r無双放射|むそうほうしゃ>	Spider Bow: Ultra Shot						
M1352	1	character_command_chart	slot	NA2_SLPS@0x3C50C0	NUN5_TEXTENG@0x9E00	64	<r蜘蛛戦弓|クモせんきゅう>　<r海面割射|かいめんかっしゃ>	Spider Bow: Sea Parting Shot						
M1353	1	character_command_chart	slot	NA2_SLPS@0x3C5100	NUN5_TEXTENG@0x9E20	64	<r蜘蛛戦弓|クモせんきゅう>　<r一点放射|いってんほうしゃ>	Spider Bow: One Point Shot						
M1354	1	character_command_chart	slot	NA2_SLPS@0x3C5140	NUN5_TEXTENG@0x9E40	64	<r蜘蛛戦弓|クモせんきゅう>　<r常経狙射|じょうけいそしゃ>	Spider Bow: Chakra Shot						
M1355	1	character_command_chart	slot	NA2_SLPS@0x3C98F0	NUN5_TEXTENG@0x9F00	48	<r魔笛|まてき>・<r夢幻音鎖|むげんおんさ>	Demon Flute: Chains of Fantasia						
M1356	1	character_command_chart	slot	NA2_SLPS@0x3C9920	NUN5_TEXTENG@0x9F20	48	<r魔笛|まてき>・<r幻霊波|げんれいは>	Demon Flute: Phantom Wave						
M1357	1	character_command_chart	slot	NA2_SLPS@0x3C9950	NUN5_TEXTENG@0x9F40	64	<r幻武操曲|げんぶそうきょく>　<r爪旋斬|そうせんざん>	Musical Manipulation: Claw Turning Slash						
M1358	1	character_command_chart	slot	NA2_SLPS@0x3C9990	NUN5_TEXTENG@0x9F70	64	<r幻武操曲|げんぶそうきょく>　<r爪穿突|そうがとつ>	Musical Manipulation: Claw Thrust						
M1359	1	character_command_chart	slot	NA2_SLPS@0x3C99D0	NUN5_TEXTENG@0x9FA0	64	<r幻武操曲|げんぶそうきょく>　<r爪双突|そうそうとつ>	Musical Manipulation: Twin Claw Thrust						
M1360	1	character_command_chart	slot	NA2_SLPS@0x3C9A10	NUN5_TEXTENG@0x9FD0	48	<r幻武操曲|げんぶそうきょく>　<r爪砕|そうさい>	Musical Manipulation: Claw Crush						
M1361	1	character_command_chart	slot	NA2_SLPS@0x3C9A40	NUN5_TEXTENG@0xA000	64	<r幻武操曲|げんぶそうきょく>　<r棍剛打|こんごうだ>	Musical Manipulation: Heavy Club Strike						
M1362	1	character_command_chart	slot	NA2_SLPS@0x3C9A80	NUN5_TEXTENG@0xA030	64	<r幻武操曲|げんぶそうきょく>　<r爪昇斬|そうしょうざん>	Musical Manipulation: Claw Rising Slash						
M1363	1	character_command_chart	slot	NA2_SLPS@0x3C9AC0	NUN5_TEXTENG@0xA060	64	<r幻武操曲|げんぶそうきょく>　<r爪斬撃|そうざんげき>	Musical Manipulation: Claw Slash Attack						
M1364	1	character_command_chart	slot	NA2_SLPS@0x3C9B00	NUN5_TEXTENG@0xA090	64	<r幻武操曲|げんぶそうきょく>　<r爪重撃|そうじゅうげき>	Musical Manipulation: Heavy Claw Attack						
M1365	1	character_command_chart	slot	NA2_SLPS@0x3C9B40	NUN5_TEXTENG@0xA0C0	64	<r幻武操曲|げんぶそうきょく>　<r棍瞬打|こんしゅんだ>	Musical Manipulation: Instant Club Strike						
M1366	1	character_command_chart	slot	NA2_SLPS@0x3C9B80	NUN5_TEXTENG@0xA0F0	64	<r幻武操曲|げんぶそうきょく>　<r蹴昇旋|しゅうしょうせん>	Musical Manipulation: Rising Kick Spiral						
M1367	1	character_command_chart	slot	NA2_SLPS@0x3C9BC0	NUN5_TEXTENG@0xA120	64	<r幻武操曲|げんぶそうきょく>　<r蹴追撃|しゅうついげき>	Musical Manipulation: Pursuing Kick Attack						
M1368	1	character_command_chart	slot	NA2_SLPS@0x3C9C00	NUN5_TEXTENG@0xA150	64	<r幻武操曲|げんぶそうきょく>　<r棍穿打|こんせんだ>	Musical Manipulation: Club Thrust Strike						
M1369	1	character_command_chart	slot	NA2_SLPS@0x3C9C40	NUN5_TEXTENG@0xA180	64	<r幻武操曲|げんぶそうきょく>　<r蹴輪旋|しゅうりんせん>	Musical Manipulation: Ring Kick Spiral						
M1370	1	character_command_chart	slot	NA2_SLPS@0x3CEBF0	NUN5_TEXTENG@0xA250	32	<r双極落天|そうごくらくてん>	Twin Pole Drop						
M1371	1	character_command_chart	slot	NA2_SLPS@0x3CEC10	NUN5_TEXTENG@0xA260	48	<r口寄|くちよ>せ　<r羅生門|ラショウモン>	Summoning: Rashomon						
M1372	1	character_command_chart	slot	NA2_SLPS@0x3CEC40	NUN5_TEXTENG@0xA280	48	<r阿吽追昇撃|あうんついしょうげき>	Alpha Omega Rising Pursuit Attack						
M1373	1	character_command_chart	slot	NA2_SLPS@0x3CEC70	NUN5_TEXTENG@0xA2B0	48	<r阿吽対衝打|あうんついしょうだ>	Alpha Omega Collision Strike						
M1374	1	character_command_chart	slot	NA2_SLPS@0x3CECA0	NUN5_TEXTENG@0xA2D0	48	<r阿吽天地同砕|あうんてんちどうさい>	Alpha Omega Heaven & Earth Crush						
M1375	1	character_command_chart	slot	NA2_SLPS@0x3CECD0	NUN5_TEXTENG@0xA300	48	<r阿吽猛強襲|あうんもうきょうしゅう>	Alpha Omega Fierce Attack						
M1376	1	character_command_chart	slot	NA2_SLPS@0x3CED00	NUN5_TEXTENG@0xA320	48	<r阿吽双打大砲|あうんそうだたいほう>	Alpha Omega Twin Cannonball						
M1377	1	character_command_chart	slot	NA2_SLPS@0x3CED30	NUN5_TEXTENG@0xA340	32	<r多連昇拳|たれんしょうけん>	Multiple Rising Fists						
M1378	1	character_command_chart	slot	NA2_SLPS@0x3CED50	NUN5_TEXTENG@0xA360	48	<r阿吽対鏡打|あうんついきょうだ>	Alpha Omega Mirror Strike						
M1379	1	character_command_chart	slot	NA2_SLPS@0x3CED80	NUN5_TEXTENG@0xA380	32	<r阿吽連追打|あうんれんついだ>	Alpha Omega Pursuing Barrage						
M1380	1	character_command_chart	slot	NA2_SLPS@0x3CEDA0	NUN5_TEXTENG@0xA3A0	32	<r阿吽鬼手玉|あうんおにてだま>	Alpha Omega Demon Beanbag						
M1381	1	character_command_chart	slot	NA2_SLPS@0x3CEDC0	NUN5_TEXTENG@0xA3C0	48	<r多連集束拳|たれんしゅうそくけん>	Multiple Bundle Fist						
M1382	1	character_command_chart	slot	NA2_SLPS@0x3CEDF0	NUN5_TEXTENG@0xA3E0	48	<r多連獄送拳|たれんごくそうけん>	Multiple Hell Imprisoning Fist						
M1383	1	character_command_chart	slot	NA2_SLPS@0x3CEE20	NUN5_TEXTENG@0xA400	48	<r阿吽空裂爪|あうんくうれつそう>	Alpha Omega Air Severing Claw						
M1384	1	character_command_chart	slot	NA2_SLPS@0x3CEE50	NUN5_TEXTENG@0xA420	48	<r多連彗翔脚|たれんすいしょうきゃく>	Multiple Shooting Kick						
M1385	1	character_command_chart	slot	NA2_SLPS@0x3D4360	NUN5_TEXTENG@0xA500	32	<r蔓|つる>と<r花|はな>	Vine and Flower						
M1386	1	character_command_chart	slot	NA2_SLPS@0x3D4380	NUN5_TEXTENG@0xA510	32	<r早蕨|さわらび>の<r舞|まい>	Bracken Dance 						
M1387	1	character_command_chart	slot	NA2_SLPS@0x3D43A0	NUN5_TEXTENG@0xA520	32	<r鬼百合|おにゆり>	Tiger Lily						
M1388	1	character_command_chart	slot	NA2_SLPS@0x3D43C0	NUN5_TEXTENG@0xA530	32	<r捻花|ねじりばな>	Spiranthes						
M1389	1	character_command_chart	slot	NA2_SLPS@0x3D43E0	NUN5_TEXTENG@0xA540	32	<r垂花|しだればな>	Hanging Flower						
M1390	1	character_command_chart	slot	NA2_SLPS@0x3D4400	NUN5_TEXTENG@0xA550	32	<r枸橘|からたち>	Trifoliate Orange						
M1391	1	character_command_chart	slot	NA2_SLPS@0x3D4420	NUN5_TEXTENG@0xA570	32	<r深山半鐘|みやまはんしょう>	Alpine Clematis 						
M1392	1	character_command_chart	slot	NA2_SLPS@0x3D4440	NUN5_TEXTENG@0xA590	32	<r鬼野芥子|おにのげし>	Sonchus Oleraceus						
M1393	1	character_command_chart	slot	NA2_SLPS@0x3D4460	NUN5_SLES@0x514190	24	<r鉤葛|かぎかずら>	Uncaria						
M1394	1	character_command_chart	slot	NA2_SLPS@0x3D4478	NUN5_SLES@0x514198	16	<r蔓|つる>	Creeper						
M1395	1	character_command_chart	slot	NA2_SLPS@0x3D4488	NUN5_TEXTENG@0xA5B0	16	<r天花|てんか>	Heavenly Flower						
M1396	1	character_command_chart	slot	NA2_SLPS@0x3D4498	NUN5_TEXTENG@0xA5C0	24	<r立花|りっか>	Standing Flower 						
